
Count: 120  Balance: 100.01700000000001  Reward: -1421.983  Higest ballance 100.01700000000001  Max_lose: -0.0040000000000048885  Max_profit: 0.01500000000001478  Number of losses: 2  Number of wins: 5
Count: 121  Balance: 100.02099999999996  Reward: -1410.93  Higest ballance 100.04799999999999  Max_lose: -0.036000000000015575  Max_profit: 0.05700000000000216  Number of losses: 4  Number of wins: 9
Count: 122  Balance: 100.09499999999998  Reward: -1419.905  Higest ballance 100.09499999999998  Max_lose: -0.0020000000000095497  Max_profit: 0.06999999999999318  Number of losses: 1  Number of wins: 7
Count: 123  Balance: 100.00100000000003  Reward: -1409.006  Higest ballance 100.043  Max_lose: -0.0239999999999867  Max_profit: 0.014000000000010004  Number of losses: 4  Number of wins: 9
Count: 124  Balance: 98.95700000000002  Reward: -1426.0430000000001  Higest ballance 100  Max_lose: -0.9969999999999999  Max_profit: 0.008000000000009777  Number of losses: 4  Number of wins: 5
Count: 125  Balance: 100.00499999999998  Reward: -1408.993  Higest ballance 100.03699999999998  Max_lose: -0.021000000000000796  Max_profit: 0.018999999999991246  Number of losses: 5  Number of wins: 11
Count: 126  Balance: 82.99799999999999  Reward: -1427.0020000000002  Higest ballance 100  Max_lose: -12.99900000000001  Max_profit: 0.012999999999991019  Number of losses: 7  Number of wins: 8
Count: 127  Balance: 100.97899999999996  Reward: -1419.0210000000002  Higest ballance 100.99799999999999  Max_lose: -0.016000000000019554  Max_profit: 0.9979999999999905  Number of losses: 4  Number of wins: 7
Count: 128  Balance: 97.97899999999996  Reward: -1416.022  Higest ballance 100.00500000000001  Max_lose: -1.0010000000000048  Max_profit: 0.005000000000009663  Number of losses: 5  Number of wins: 5
Count: 129  Balance: 99.99899999999998  Reward: -1426.9959999999999  Higest ballance 100.00899999999999  Max_lose: -0.010000000000005116  Max_profit: 0.004999999999981242  Number of losses: 1  Number of wins: 3
Count: 130  Balance: 95.03999999999994  Reward: -1406.9600000000003  Higest ballance 100  Max_lose: -3.998000000000019  Max_profit: 0.014999999999986358  Number of losses: 4  Number of wins: 9
Count: 131  Balance: 88.04200000000002  Reward: -1440.9479999999999  Higest ballance 101.01500000000001  Max_lose: -12.998999999999981  Max_profit: 1.01400000000001  Number of losses: 2  Number of wins: 7
Count: 132  Balance: 99.96000000000002  Reward: -1423.04  Higest ballance 100  Max_lose: -0.022999999999996135  Max_profit: 0  Number of losses: 4  Number of wins: 4
Count: 133  Balance: 99.059  Reward: -1417.941  Higest ballance 100.00800000000001  Max_lose: -0.9920000000000186  Max_profit: 0.02600000000001046  Number of losses: 2  Number of wins: 9
Count: 134  Balance: 98.02499999999999  Reward: -1425.975  Higest ballance 100.03899999999999  Max_lose: -1.9969999999999999  Max_profit: 0.027000000000001023  Number of losses: 3  Number of wins: 5
Count: 135  Balance: 100.99399999999996  Reward: -1425.0059999999999  Higest ballance 101.00499999999997  Max_lose: -0.01100000000000989  Max_profit: 0.9969999999999857  Number of losses: 1  Number of wins: 3
Count: 136  Balance: 99.99600000000005  Reward: -1425.004  Higest ballance 100  Max_lose: -0.01999999999999602  Max_profit: 0.012000000000014666  Number of losses: 2  Number of wins: 5
Count: 137  Balance: 101.041  Reward: -1417.9620000000002  Higest ballance 101.04299999999999  Max_lose: -0.0030000000000001137  Max_profit: 1.0030000000000001  Number of losses: 3  Number of wins: 7
Count: 138  Balance: 98.95899999999999  Reward: -1410.0430000000001  Higest ballance 100.009  Max_lose: -1.0009999999999906  Max_profit: 0.0040000000000048885  Number of losses: 4  Number of wins: 6
Count: 139  Balance: 101.009  Reward: -1426.991  Higest ballance 101.009  Max_lose: 0  Max_profit: 1.0019999999999953  Number of losses: 0  Number of wins: 3
Count: 140  Balance: 71.98600000000002  Reward: -1447.011  Higest ballance 100  Max_lose: -27.01399999999998  Max_profit: 0.0030000000000001137  Number of losses: 4  Number of wins: 5
Count: 141  Balance: 99.90800000000003  Reward: -1424.0919999999999  Higest ballance 100  Max_lose: -0.06399999999999295  Max_profit: 0.005000000000009663  Number of losses: 4  Number of wins: 6
Count: 142  Balance: 101.008  Reward: -1422.9920000000002  Higest ballance 101.008  Max_lose: -0.014000000000010004  Max_profit: 1.0040000000000049  Number of losses: 2  Number of wins: 5
Count: 143  Balance: 101.98799999999997  Reward: -1426.012  Higest ballance 103.98499999999997  Max_lose: -1.9969999999999999  Max_profit: 3.9639999999999844  Number of losses: 2  Number of wins: 3
Count: 144  Balance: 87.99200000000003  Reward: -1440.01  Higest ballance 100  Max_lose: -12.990999999999971  Max_profit: 0.9979999999999905  Number of losses: 2  Number of wins: 2
Count: 145  Balance: 101.04500000000002  Reward: -1420.9550000000002  Higest ballance 101.04500000000002  Max_lose: -0.0030000000000001137  Max_profit: 1.0060000000000144  Number of losses: 2  Number of wins: 5
Count: 146  Balance: 96.00199999999998  Reward: -1433.998  Higest ballance 100  Max_lose: -3.998000000000019  Max_profit: 0  Number of losses: 1  Number of wins: 0
Count: 147  Balance: 100.03500000000007  Reward: -1401.965  Higest ballance 100.03500000000007  Max_lose: -1.0079999999999814  Max_profit: 1.0050000000000097  Number of losses: 5  Number of wins: 11
Count: 148  Balance: 100.01499999999999  Reward: -1404.9730000000002  Higest ballance 103.02199999999998  Max_lose: -1.992999999999995  Max_profit: 3.9850000000000136  Number of losses: 6  Number of wins: 11
Count: 149  Balance: 100.99200000000002  Reward: -1436.008  Higest ballance 100.99200000000002  Max_lose: 0  Max_profit: 0.9920000000000186  Number of losses: 0  Number of wins: 1
Count: 150  Balance: 94.98700000000005  Reward: -1421.012  Higest ballance 100.99500000000002  Max_lose: -3.0149999999999864  Max_profit: 0.9819999999999993  Number of losses: 3  Number of wins: 4
Count: 151  Balance: 104.996  Reward: -1402.9940000000001  Higest ballance 104.996  Max_lose: -0.016999999999995907  Max_profit: 3.9850000000000136  Number of losses: 4  Number of wins: 11
Count: 152  Balance: 98.99999999999996  Reward: -1420.0  Higest ballance 100  Max_lose: -1.0050000000000097  Max_profit: 0.007999999999981355  Number of losses: 3  Number of wins: 4
Count: 153  Balance: 100.00299999999997  Reward: -1425.9969999999998  Higest ballance 100.00299999999997  Max_lose: -0.008000000000009777  Max_profit: 0.014999999999986358  Number of losses: 2  Number of wins: 3
Count: 154  Balance: 99.99100000000001  Reward: -1420.0089999999998  Higest ballance 100.02600000000001  Max_lose: -0.02199999999999136  Max_profit: 0.02600000000001046  Number of losses: 5  Number of wins: 6
Count: 155  Balance: 96.98099999999998  Reward: -1406.0220000000002  Higest ballance 100  Max_lose: -1.0030000000000001  Max_profit: 0.011999999999986244  Number of losses: 7  Number of wins: 10
Count: 156  Balance: 74.0  Reward: -1449.002  Higest ballance 100.01299999999999  Max_lose: -25.003  Max_profit: 0.012999999999991019  Number of losses: 3  Number of wins: 3
Count: 157  Balance: 103.96900000000002  Reward: -1415.031  Higest ballance 103.97300000000003  Max_lose: -0.012999999999991019  Max_profit: 3.9850000000000136  Number of losses: 3  Number of wins: 5
Count: 158  Balance: 101.01000000000002  Reward: -1420.99  Higest ballance 101.01000000000002  Max_lose: -0.03099999999997749  Max_profit: 0.9939999999999856  Number of losses: 1  Number of wins: 7
Count: 159  Balance: 100.04800000000003  Reward: -1418.952  Higest ballance 100.06200000000001  Max_lose: -0.014999999999986358  Max_profit: 0.027000000000001023  Number of losses: 1  Number of wins: 6
Count: 160  Balance: 99.00699999999999  Reward: -1422.993  Higest ballance 100.026  Max_lose: -0.9959999999999951  Max_profit: 0.018999999999991246  Number of losses: 3  Number of wins: 6
Count: 161  Balance: 100.03900000000003  Reward: -1428.961  Higest ballance 100.043  Max_lose: -0.003999999999976467  Max_profit: 0.04099999999999682  Number of losses: 2  Number of wins: 4
Count: 162  Balance: 100.06099999999998  Reward: -1417.939  Higest ballance 100.066  Max_lose: -0.0040000000000048885  Max_profit: 0.05400000000001626  Number of losses: 3  Number of wins: 7
Count: 163  Balance: 97.01100000000002  Reward: -1411.991  Higest ballance 100.00200000000001  Max_lose: -2.0019999999999953  Max_profit: 0.016000000000019554  Number of losses: 4  Number of wins: 6
Count: 164  Balance: 98.99899999999998  Reward: -1426.001  Higest ballance 100  Max_lose: -0.9950000000000188  Max_profit: 0.0040000000000048885  Number of losses: 2  Number of wins: 3
Count: 165  Balance: 72.00600000000001  Reward: -1437.994  Higest ballance 100.049  Max_lose: -28.006  Max_profit: 0.03299999999998704  Number of losses: 6  Number of wins: 9
Count: 166  Balance: 100.016  Reward: -1417.9840000000002  Higest ballance 100.017  Max_lose: -0.007000000000005002  Max_profit: 0.011999999999986244  Number of losses: 3  Number of wins: 8
Count: 167  Balance: 99.99100000000004  Reward: -1423.018  Higest ballance 100  Max_lose: -0.00899999999998613  Max_profit: 0.01100000000000989  Number of losses: 3  Number of wins: 4
Count: 168  Balance: 99.04599999999996  Reward: -1414.9540000000002  Higest ballance 100.04499999999996  Max_lose: -1.0019999999999953  Max_profit: 0.013999999999995794  Number of losses: 3  Number of wins: 8
Count: 169  Balance: 99.96299999999998  Reward: -1423.037  Higest ballance 100.006  Max_lose: -0.03900000000001569  Max_profit: 0.010000000000005116  Number of losses: 2  Number of wins: 4
Count: 170  Balance: 99.95399999999998  Reward: -1419.0520000000001  Higest ballance 101.0  Max_lose: -1.0030000000000001  Max_profit: 1.0010000000000048  Number of losses: 4  Number of wins: 5
Count: 171  Balance: 102.001  Reward: -1410.9959999999999  Higest ballance 102.01000000000002  Max_lose: -0.009000000000014552  Max_profit: 1.007000000000005  Number of losses: 2  Number of wins: 6
Count: 172  Balance: 99.99600000000004  Reward: -1423.004  Higest ballance 100.00100000000003  Max_lose: -0.03099999999997749  Max_profit: 0.034000000000006025  Number of losses: 3  Number of wins: 5
Count: 173  Balance: 99.97600000000003  Reward: -1418.0249999999999  Higest ballance 100  Max_lose: -0.014999999999986358  Max_profit: 0.0040000000000048885  Number of losses: 4  Number of wins: 7
Count: 174  Balance: 99.02299999999998  Reward: -1420.9850000000001  Higest ballance 100.00500000000001  Max_lose: -2.0010000000000048  Max_profit: 0.9919999999999902  Number of losses: 2  Number of wins: 6
Count: 175  Balance: 82.01700000000001  Reward: -1436.9830000000002  Higest ballance 100  Max_lose: -16.994  Max_profit: 0.01999999999999602  Number of losses: 4  Number of wins: 6
Count: 176  Balance: 99.98599999999999  Reward: -1404.0149999999999  Higest ballance 101.01700000000001  Max_lose: -0.9959999999999951  Max_profit: 1.0030000000000001  Number of losses: 6  Number of wins: 11
Count: 177  Balance: 98.03200000000001  Reward: -1417.9650000000001  Higest ballance 100.01299999999999  Max_lose: -3.9989999999999952  Max_profit: 1.0019999999999953  Number of losses: 2  Number of wins: 7
Count: 178  Balance: 108.04099999999998  Reward: -1399.9470000000001  Higest ballance 129.00199999999995  Max_lose: -20.992999999999995  Max_profit: 27.997999999999976  Number of losses: 4  Number of wins: 11
Count: 179  Balance: 103.01199999999999  Reward: -1407.99  Higest ballance 103.01199999999999  Max_lose: -0.01100000000000989  Max_profit: 1.9980000000000047  Number of losses: 6  Number of wins: 10
Count: 180  Balance: 100.01800000000001  Reward: -1432.982  Higest ballance 100.01800000000001  Max_lose: 0  Max_profit: 0.014000000000010004  Number of losses: 0  Number of wins: 2
Count: 181  Balance: 102.00300000000001  Reward: -1416.9969999999998  Higest ballance 102.00300000000001  Max_lose: -0.02599999999999625  Max_profit: 0.9969999999999857  Number of losses: 1  Number of wins: 7
Count: 182  Balance: 99.07799999999999  Reward: -1424.922  Higest ballance 100.00999999999999  Max_lose: -0.9939999999999998  Max_profit: 0.04200000000000159  Number of losses: 2  Number of wins: 6
Count: 183  Balance: 100.01200000000001  Reward: -1417.988  Higest ballance 100.02300000000002  Max_lose: -0.00899999999998613  Max_profit: 0.016000000000019554  Number of losses: 4  Number of wins: 8
Count: 184  Balance: 72.01299999999998  Reward: -1442.987  Higest ballance 100.01400000000001  Max_lose: -28.002000000000024  Max_profit: 0.014000000000010004  Number of losses: 5  Number of wins: 7
Count: 185  Balance: 99.99900000000008  Reward: -1406.0029999999997  Higest ballance 100.02900000000004  Max_lose: -0.012999999999991019  Max_profit: 0.01300000000001944  Number of losses: 6  Number of wins: 12
Count: 186  Balance: 99.91399999999997  Reward: -1411.0859999999998  Higest ballance 100  Max_lose: -0.03900000000001569  Max_profit: 0.006000000000000227  Number of losses: 7  Number of wins: 9
Count: 187  Balance: 92.014  Reward: -1429.9859999999999  Higest ballance 100.003  Max_lose: -7.9879999999999995  Max_profit: 0.006000000000014438  Number of losses: 3  Number of wins: 5
Count: 188  Balance: 102.06300000000006  Reward: -1408.944  Higest ballance 102.07800000000005  Max_lose: -0.014999999999986358  Max_profit: 2.0019999999999953  Number of losses: 3  Number of wins: 8
Count: 189  Balance: 71.99499999999998  Reward: -1430.005  Higest ballance 100  Max_lose: -27.998999999999995  Max_profit: 0.9969999999999999  Number of losses: 8  Number of wins: 10
Count: 190  Balance: 98.96399999999998  Reward: -1426.036  Higest ballance 100  Max_lose: -0.9880000000000138  Max_profit: 0.006000000000014438  Number of losses: 3  Number of wins: 5
Count: 191  Balance: 99.97500000000001  Reward: -1421.026  Higest ballance 100.00500000000001  Max_lose: -0.011999999999986244  Max_profit: 0.005000000000009663  Number of losses: 4  Number of wins: 5
Count: 192  Balance: 100.09999999999998  Reward: -1414.8900000000006  Higest ballance 100.103  Max_lose: -0.005000000000009663  Max_profit: 0.06999999999999318  Number of losses: 3  Number of wins: 10
Count: 193  Balance: 100.999  Reward: -1409.9971  Higest ballance 101.01400000000001  Max_lose: -0.009000000000014552  Max_profit: 1.0040000000000049  Number of losses: 5  Number of wins: 9
Count: 194  Balance: 102.97100000000002  Reward: -1411.0320000000002  Higest ballance 103.001  Max_lose: -0.024999999999991473  Max_profit: 1.9969999999999999  Number of losses: 4  Number of wins: 9
Count: 195  Balance: 97.99200000000002  Reward: -1425.008  Higest ballance 100  Max_lose: -1.0030000000000001  Max_profit: 0.010000000000005116  Number of losses: 4  Number of wins: 4
Count: 196  Balance: 98.01499999999999  Reward: -1428.985  Higest ballance 100.00899999999999  Max_lose: -1.0020000000000095  Max_profit: 0.00899999999998613  Number of losses: 2  Number of wins: 2
Count: 197  Balance: 99.94  Reward: -1419.06  Higest ballance 100  Max_lose: -0.04200000000000159  Max_profit: 0.006000000000000227  Number of losses: 4  Number of wins: 6
Count: 198  Balance: 100.01800000000001  Reward: -1418.982  Higest ballance 100.02199999999999  Max_lose: -0.9919999999999902  Max_profit: 1.0040000000000049  Number of losses: 2  Number of wins: 6
Count: 199  Balance: 100.007  Reward: -1423.993  Higest ballance 100.021  Max_lose: -0.009000000000014552  Max_profit: 0.012999999999991019  Number of losses: 2  Number of wins: 4
Count: 200  Balance: 100.00900000000001  Reward: -1423.984  Higest ballance 100.01  Max_lose: -0.018000000000000682  Max_profit: 0.015999999999991132  Number of losses: 3  Number of wins: 6
Count: 201  Balance: 99.982  Reward: -1415.0229999999997  Higest ballance 101.01499999999999  Max_lose: -0.9889999999999901  Max_profit: 1.0019999999999953  Number of losses: 4  Number of wins: 7
Count: 202  Balance: 100.99599999999998  Reward: -1430.004  Higest ballance 100.99599999999998  Max_lose: -0.0020000000000095497  Max_profit: 0.992999999999995  Number of losses: 1  Number of wins: 3
Count: 203  Balance: 99.01400000000001  Reward: -1414.986  Higest ballance 100.004  Max_lose: -0.9899999999999949  Max_profit: 0.01100000000000989  Number of losses: 3  Number of wins: 8
Count: 204  Balance: 99.99100000000001  Reward: -1420.0159999999998  Higest ballance 100  Max_lose: -0.009000000000014552  Max_profit: 0.007000000000005002  Number of losses: 3  Number of wins: 6
Count: 205  Balance: 100.02199999999999  Reward: -1422.9739999999997  Higest ballance 100.026  Max_lose: -0.0040000000000048885  Max_profit: 0.009000000000014552  Number of losses: 1  Number of wins: 7
Count: 206  Balance: 99.01800000000003  Reward: -1417.9810000000002  Higest ballance 100  Max_lose: -0.9920000000000186  Max_profit: 0.029000000000010573  Number of losses: 5  Number of wins: 8
Count: 207  Balance: 98.96499999999997  Reward: -1419.0210000000002  Higest ballance 100  Max_lose: -1.007000000000005  Max_profit: 0.013999999999995794  Number of losses: 5  Number of wins: 7
Count: 208  Balance: 99.976  Reward: -1422.024  Higest ballance 100.01599999999999  Max_lose: -0.028000000000005798  Max_profit: 0.011999999999986244  Number of losses: 3  Number of wins: 6
Count: 209  Balance: 100.03200000000002  Reward: -1418.9679999999998  Higest ballance 100.03200000000002  Max_lose: -0.9939999999999856  Max_profit: 1.0040000000000049  Number of losses: 2  Number of wins: 8
Count: 210  Balance: 105.03699999999999  Reward: -1401.963  Higest ballance 105.038  Max_lose: -0.021000000000000796  Max_profit: 4.001000000000005  Number of losses: 3  Number of wins: 12
Count: 211  Balance: 101.979  Reward: -1418.021  Higest ballance 101.998  Max_lose: -0.018000000000000682  Max_profit: 1.0050000000000097  Number of losses: 3  Number of wins: 5
Count: 212  Balance: 99.01200000000003  Reward: -1411.984  Higest ballance 100.02900000000002  Max_lose: -1.0019999999999953  Max_profit: 0.023000000000024556  Number of losses: 4  Number of wins: 8
Count: 213  Balance: 91.061  Reward: -1438.93  Higest ballance 100.004  Max_lose: -8.991  Max_profit: 0.06999999999999318  Number of losses: 2  Number of wins: 4
Count: 214  Balance: 100.00999999999996  Reward: -1424.99  Higest ballance 100.00999999999996  Max_lose: -0.0030000000000143245  Max_profit: 0.011999999999986244  Number of losses: 1  Number of wins: 3
Count: 215  Balance: 96.99100000000001  Reward: -1423.008  Higest ballance 100  Max_lose: -2.9989999999999952  Max_profit: 0.9979999999999905  Number of losses: 3  Number of wins: 3
Count: 216  Balance: 99.01800000000001  Reward: -1415.982  Higest ballance 100.025  Max_lose: -1.0  Max_profit: 0.016000000000019554  Number of losses: 3  Number of wins: 8
Count: 217  Balance: 101.05399999999997  Reward: -1422.9460000000001  Higest ballance 101.05399999999997  Max_lose: -0.0030000000000143245  Max_profit: 1.01400000000001  Number of losses: 2  Number of wins: 6
Count: 218  Balance: 102.01599999999993  Reward: -1398.9840000000002  Higest ballance 102.01699999999997  Max_lose: -0.012000000000014666  Max_profit: 1.9969999999999999  Number of losses: 5  Number of wins: 12
Count: 219  Balance: 100.96599999999998  Reward: -1409.034  Higest ballance 101.01599999999999  Max_lose: -0.03900000000001569  Max_profit: 1.0020000000000095  Number of losses: 5  Number of wins: 9
Count: 220  Balance: 100.98400000000002  Reward: -1410.016  Higest ballance 102.00300000000001  Max_lose: -1.01100000000001  Max_profit: 1.9969999999999999  Number of losses: 4  Number of wins: 7
Count: 221  Balance: 100.02  Reward: -1428.98  Higest ballance 100.02  Max_lose: 0  Max_profit: 0.00899999999998613  Number of losses: 0  Number of wins: 3
Count: 222  Balance: 101.02600000000004  Reward: -1426.974  Higest ballance 101.02600000000004  Max_lose: -0.004999999999981242  Max_profit: 1.0020000000000095  Number of losses: 1  Number of wins: 3
Count: 223  Balance: 100.895  Reward: -1417.1050000000002  Higest ballance 100.895  Max_lose: -0.1460000000000008  Max_profit: 1.0020000000000095  Number of losses: 2  Number of wins: 9
Count: 224  Balance: 99.009  Reward: -1417.991  Higest ballance 100.02000000000002  Max_lose: -0.9950000000000188  Max_profit: 0.010000000000005116  Number of losses: 2  Number of wins: 6
Count: 225  Balance: 101.01500000000003  Reward: -1409.9850000000001  Higest ballance 101.01800000000004  Max_lose: -0.007999999999981355  Max_profit: 0.9949999999999903  Number of losses: 4  Number of wins: 10
Count: 226  Balance: 102.00799999999998  Reward: -1415.994  Higest ballance 102.999  Max_lose: -0.9900000000000091  Max_profit: 1.9980000000000047  Number of losses: 2  Number of wins: 5
Count: 227  Balance: 128.04200000000003  Reward: -1390.9479999999999  Higest ballance 128.04300000000003  Max_lose: -0.0049999999999954525  Max_profit: 28.001000000000005  Number of losses: 3  Number of wins: 8
Count: 228  Balance: 100.98700000000001  Reward: -1426.013  Higest ballance 101.0  Max_lose: -0.012999999999991019  Max_profit: 1.0030000000000001  Number of losses: 2  Number of wins: 3
Count: 229  Balance: 128.03499999999997  Reward: -1390.9489999999998  Higest ballance 128.04199999999997  Max_lose: -0.007000000000005002  Max_profit: 28.002999999999986  Number of losses: 1  Number of wins: 5
Count: 230  Balance: 100.993  Reward: -1424.007  Higest ballance 100.993  Max_lose: -0.01999999999999602  Max_profit: 0.9980000000000047  Number of losses: 2  Number of wins: 5
Count: 231  Balance: 108.99600000000001  Reward: -1411.004  Higest ballance 109.00300000000001  Max_lose: -0.0049999999999954525  Max_profit: 8.99900000000001  Number of losses: 3  Number of wins: 6
Count: 232  Balance: 100.00400000000006  Reward: -1418.9940000000001  Higest ballance 101.00800000000004  Max_lose: -0.9980000000000047  Max_profit: 1.01400000000001  Number of losses: 3  Number of wins: 6
Count: 233  Balance: 99.01299999999998  Reward: -1416.987  Higest ballance 100.04  Max_lose: -0.9959999999999951  Max_profit: 0.029000000000010573  Number of losses: 4  Number of wins: 8
Count: 234  Balance: 105.05000000000003  Reward: -1404.9519999999998  Higest ballance 105.05000000000003  Max_lose: -0.013999999999995794  Max_profit: 4.001000000000005  Number of losses: 2  Number of wins: 12
Count: 235  Balance: 99.995  Reward: -1424.0049999999999  Higest ballance 100  Max_lose: -0.0049999999999954525  Max_profit: 0.0020000000000095497  Number of losses: 2  Number of wins: 3
Count: 236  Balance: 100.033  Reward: -1423.97  Higest ballance 100.033  Max_lose: -0.016999999999995907  Max_profit: 0.034000000000006025  Number of losses: 2  Number of wins: 5
Count: 237  Balance: 128.00199999999998  Reward: -1344.9840000000002  Higest ballance 128.00199999999998  Max_lose: -0.02599999999999625  Max_profit: 28.007000000000005  Number of losses: 2  Number of wins: 4
Count: 238  Balance: 100.00400000000002  Reward: -1420.0  Higest ballance 100.00500000000001  Max_lose: -0.005000000000009663  Max_profit: 0.005000000000009663  Number of losses: 2  Number of wins: 6
Count: 239  Balance: 107.99499999999996  Reward: -1417.0049999999999  Higest ballance 108.999  Max_lose: -0.9820000000000135  Max_profit: 8.998999999999995  Number of losses: 3  Number of wins: 5
Count: 240  Balance: 97.01100000000004  Reward: -1410.977  Higest ballance 100  Max_lose: -0.9989999999999952  Max_profit: 0.009000000000014552  Number of losses: 9  Number of wins: 11
Count: 241  Balance: 101.01600000000002  Reward: -1424.9840000000002  Higest ballance 101.01600000000002  Max_lose: 0  Max_profit: 0.9910000000000139  Number of losses: 0  Number of wins: 3
Count: 242  Balance: 99.96400000000001  Reward: -1419.036  Higest ballance 100  Max_lose: -0.011999999999986244  Max_profit: 0.0030000000000001137  Number of losses: 5  Number of wins: 6
Count: 243  Balance: 98.98100000000001  Reward: -1421.016  Higest ballance 100  Max_lose: -1.0030000000000001  Max_profit: 0.018000000000000682  Number of losses: 3  Number of wins: 5
Count: 244  Balance: 99.07500000000002  Reward: -1419.925  Higest ballance 100.03800000000003  Max_lose: -0.9939999999999998  Max_profit: 0.018999999999991246  Number of losses: 2  Number of wins: 9
Count: 245  Balance: 100.027  Reward: -1417.973  Higest ballance 100.03600000000002  Max_lose: -1.0009999999999906  Max_profit: 0.9920000000000186  Number of losses: 2  Number of wins: 5
Count: 246  Balance: 99.96999999999996  Reward: -1419.0300000000002  Higest ballance 100.01699999999998  Max_lose: -0.028000000000005798  Max_profit: 0.010000000000005116  Number of losses: 4  Number of wins: 6
Count: 247  Balance: 100.03500000000003  Reward: -1431.9649999999997  Higest ballance 100.03500000000003  Max_lose: 0  Max_profit: 0.01500000000001478  Number of losses: 0  Number of wins: 3
Count: 248  Balance: 100.067  Reward: -1417.9330000000002  Higest ballance 100.07600000000001  Max_lose: -0.009000000000014552  Max_profit: 0.030000000000015348  Number of losses: 2  Number of wins: 8
Count: 249  Balance: 101.024  Reward: -1417.976  Higest ballance 101.02600000000001  Max_lose: -0.008000000000009777  Max_profit: 0.9980000000000047  Number of losses: 2  Number of wins: 6
Count: 250  Balance: 101.97199999999997  Reward: -1408.034  Higest ballance 102.007  Max_lose: -0.03900000000001569  Max_profit: 1.0050000000000097  Number of losses: 5  Number of wins: 10
Count: 251  Balance: 100.04499999999997  Reward: -1424.955  Higest ballance 100.04799999999999  Max_lose: -0.021000000000000796  Max_profit: 0.03299999999998704  Number of losses: 2  Number of wins: 6
Count: 252  Balance: 100.00500000000004  Reward: -1420.9950000000001  Higest ballance 100.00500000000004  Max_lose: -0.022999999999996135  Max_profit: 0.027000000000001023  Number of losses: 3  Number of wins: 6
Count: 253  Balance: 100.00399999999999  Reward: -1431.996  Higest ballance 100.00500000000001  Max_lose: -0.0030000000000143245  Max_profit: 0.005000000000009663  Number of losses: 1  Number of wins: 3
Count: 254  Balance: 99.99  Reward: -1429.0100000000002  Higest ballance 100.024  Max_lose: -0.0350000000000108  Max_profit: 0.01999999999999602  Number of losses: 1  Number of wins: 4
Count: 255  Balance: 101.00399999999996  Reward: -1410.9960000000003  Higest ballance 103.00999999999998  Max_lose: -1.0030000000000143  Max_profit: 1.0089999999999861  Number of losses: 3  Number of wins: 9
Count: 256  Balance: 88.86100000000002  Reward: -1464.115  Higest ballance 100.84100000000001  Max_lose: -10.994000000000014  Max_profit: 0.987000000000009  Number of losses: 4  Number of wins: 5
Count: 257  Balance: 128.05599999999998  Reward: -1393.944  Higest ballance 128.064  Max_lose: -0.008000000000009777  Max_profit: 28.007000000000005  Number of losses: 3  Number of wins: 7
Count: 258  Balance: 99.98400000000001  Reward: -1421.016  Higest ballance 100  Max_lose: -0.030000000000001137  Max_profit: 0.01100000000000989  Number of losses: 3  Number of wins: 6
Count: 259  Balance: 100.015  Reward: -1428.978  Higest ballance 100.015  Max_lose: -0.012999999999991019  Max_profit: 0.014999999999986358  Number of losses: 1  Number of wins: 4
Count: 260  Balance: 73.96599999999995  Reward: -1495.0600000000002  Higest ballance 100  Max_lose: -26.013000000000005  Max_profit: 0.001999999999995339  Number of losses: 5  Number of wins: 5
Count: 261  Balance: 99.998  Reward: -1412.007  Higest ballance 100.01499999999999  Max_lose: -0.01500000000001478  Max_profit: 0.02600000000001046  Number of losses: 5  Number of wins: 8
Count: 262  Balance: 101.06299999999999  Reward: -1420.937  Higest ballance 101.06299999999999  Max_lose: -0.0010000000000047748  Max_profit: 1.007000000000005  Number of losses: 1  Number of wins: 6
Count: 263  Balance: 98.98499999999999  Reward: -1429.0149999999999  Higest ballance 100  Max_lose: -1.0060000000000002  Max_profit: 0  Number of losses: 2  Number of wins: 1
Count: 264  Balance: 99.01499999999999  Reward: -1404.988  Higest ballance 100.01599999999999  Max_lose: -0.9969999999999999  Max_profit: 0.015999999999991132  Number of losses: 6  Number of wins: 12
Count: 265  Balance: 96.96600000000001  Reward: -1423.034  Higest ballance 100  Max_lose: -3.0119999999999862  Max_profit: 0.9969999999999999  Number of losses: 4  Number of wins: 4
Count: 266  Balance: 102.001  Reward: -1411.9979999999998  Higest ballance 102.02799999999999  Max_lose: -0.02199999999999136  Max_profit: 2.0010000000000048  Number of losses: 3  Number of wins: 9
Count: 267  Balance: 98.028  Reward: -1432.976  Higest ballance 100.02  Max_lose: -2.0019999999999953  Max_profit: 0.01999999999999602  Number of losses: 1  Number of wins: 2
Count: 268  Balance: 101.009  Reward: -1420.991  Higest ballance 101.009  Max_lose: -0.0040000000000048885  Max_profit: 0.9969999999999999  Number of losses: 3  Number of wins: 6
Count: 269  Balance: 99.96299999999998  Reward: -1420.037  Higest ballance 100.00899999999999  Max_lose: -0.022999999999996135  Max_profit: 0.00899999999998613  Number of losses: 4  Number of wins: 6
Count: 270  Balance: 100.01000000000002  Reward: -1429.99  Higest ballance 100.01000000000002  Max_lose: 0  Max_profit: 0.009000000000014552  Number of losses: 0  Number of wins: 2
Count: 271  Balance: 140.942  Reward: -1348.0859999999998  Higest ballance 140.976  Max_lose: -0.02800000000002001  Max_profit: 27.001000000000005  Number of losses: 7  Number of wins: 15
