-0.01,1.21336,1.2134,1.21344,1.21336,1.2135,1.21336,1.213386000000002,1.213398749999985,1.213333076923071,1.21356720000001,1.213744149999961,1.213377645794879,1.213382409711337,1.213410239158705,1.213543660761391,1.213698397493864,1.213461642990367,1.213553526484113,1.213633753800498,32.07547169806341,45.82192023747334,45.38337871208755,45.03743299227218,4.0,100.018133412461,99.99752777136828,99.99835183399672,1.213391904761905,1.213620492062941,1.213163317460869,1.213339285714274,1.213534143066599,1.213144428361949,58.33333332874595,68.70229008431583,29.21960072583549,0.0,0.0,0.0,0.0
-0.01,1.21335,1.21339,1.21344,1.21336,1.2135,1.21336,1.213386000000002,1.213398749999985,1.213333076923071,1.21356720000001,1.213744149999961,1.213377645794879,1.213382409711337,1.213410239158705,1.213543660761391,1.213698397493864,1.213461642990367,1.213553526484113,1.213633753800498,32.07547169806341,45.82192023747334,45.38337871208755,45.03743299227218,15.0,100.018133412461,99.99752777136828,99.99835183399672,1.213391904761905,1.213620492062941,1.213163317460869,1.213339285714274,1.213534143066599,1.213144428361949,58.33333332874595,68.70229008431583,29.21960072583549,0.0,0.0,0.0,2.0
-0.01,1.21335,1.21339,1.21344,1.21336,1.2135,1.21336,1.213386000000002,1.213398749999985,1.213333076923071,1.21356720000001,1.213744149999961,1.213377645794879,1.213382409711337,1.213410239158705,1.213543660761391,1.213698397493864,1.213461642990367,1.213553526484113,1.213633753800498,32.07547169806341,45.82192023747334,45.38337871208755,45.03743299227218,17.0,100.018133412461,99.99752777136828,99.99835183399672,1.213391904761905,1.213620492062941,1.213163317460869,1.213339285714274,1.213534143066599,1.213144428361949,58.33333332874595,68.70229008431583,29.21960072583549,0.0,0.0,0.0,3.0
-0.01,1.21336,1.2134,1.21344,1.21336,1.2135,1.21336,1.213388000000002,1.213399999999985,1.21333384615384,1.21356740000001,1.213744199999961,1.213379868017102,1.213383838282766,1.213411148249614,1.213544052918254,1.213698529944195,1.213463865212589,1.213554955055542,1.213634662891407,33.96226415090545,46.85745203510013,45.82645954831486,45.31168477268659,18.0,100.018133412461,99.99752777136828,99.99835183399672,1.213392380952381,1.213620658541286,1.213164103363476,1.213339999999989,1.213535082400161,1.213144917599816,58.33333332874595,68.70229008431583,29.21960072583549,0.0,-100.01,0.0,4.0
-0.01,1.21335,1.2134,1.21336,1.21336,1.2134,1.21335,1.213388000000002,1.213402499999985,1.213336923076917,1.21355160000001,1.213742849999961,1.213373230679968,1.213379004242371,1.213405589317831,1.213536442999891,1.213693913653543,1.213461642990367,1.213553526484113,1.213633753800498,13.72549019603745,45.65376510811269,45.34965019479901,45.02380752299625,1.0,100.009066556769,99.99835171174736,99.99258313074293,1.213382380952381,1.213598485403485,1.213166276501277,1.213334999999989,1.213525150316468,1.21314484968351,-60.21505377125285,5.68475453005658,-27.74774774785107,0.0,-100.01,0.0,5.0
-0.01,1.21337,1.2134,1.21336,1.21336,1.2134,1.21335,1.213392000000002,1.213404999999985,1.213338461538455,1.21355200000001,1.213742949999961,1.213377675124412,1.213381861385228,1.213407407499649,1.213537227313617,1.213694178554205,1.213466087434812,1.21355638362697,1.213635571982316,17.64705882351404,48.22259220969256,46.39011755408333,45.65913426296305,3.0,100.009066556769,99.99835171174736,99.99258313074293,1.213383333333333,1.213599034478734,1.213167632187933,1.213336428571417,1.21352730731271,1.213145549830125,-60.21505377125285,5.68475453005658,-27.74774774785107,0.0,-100.01,0.0,6.0
-0.01,1.21336,1.2134,1.21336,1.21336,1.2134,1.21335,1.213390000000002,1.213403749999985,1.213337692307686,1.21355180000001,1.213742899999961,1.21337545290219,1.213380432813799,1.21340649840874,1.213536835156754,1.213694046103874,1.213463865212589,1.213554955055542,1.213634662891407,15.68627450977575,46.85745203510013,45.82645954831486,45.31168477268659,4.0,100.009066556769,99.99835171174736,99.99258313074293,1.213382857142857,1.2135987180202,1.213166996265514,1.213335714285703,1.213526159521283,1.213145269050123,-60.21505377125285,5.68475453005658,-27.74774774785107,0.0,-100.01,0.0,7.0
-0.01,1.21337,1.21341,1.21336,1.21336,1.2134,1.21335,1.213392000000002,1.213404999999985,1.213338461538455,1.21355200000001,1.213742949999961,1.213377675124412,1.213381861385228,1.213407407499649,1.213537227313617,1.213694178554205,1.213466087434812,1.21355638362697,1.213635571982316,17.64705882351404,48.22259220969256,46.39011755408333,45.65913426296305,5.0,100.009066556769,99.99835171174736,99.99258313074293,1.213383333333333,1.213599034478734,1.213167632187933,1.213336428571417,1.21352730731271,1.213145549830125,-60.21505377125285,5.68475453005658,-27.74774774785107,0.0,-100.01,0.0,8.0
-0.01,1.21337,1.21341,1.21336,1.21336,1.2134,1.21335,1.213392000000002,1.213404999999985,1.213338461538455,1.21355200000001,1.213742949999961,1.213377675124412,1.213381861385228,1.213407407499649,1.213537227313617,1.213694178554205,1.213466087434812,1.21355638362697,1.213635571982316,17.64705882351404,48.22259220969256,46.39011755408333,45.65913426296305,7.0,100.009066556769,99.99835171174736,99.99258313074293,1.213383333333333,1.213599034478734,1.213167632187933,1.213336428571417,1.21352730731271,1.213145549830125,-60.21505377125285,5.68475453005658,-27.74774774785107,0.0,-100.01,0.0,9.0
-0.03,1.21338,1.21341,1.21336,1.21336,1.2134,1.21335,1.213394000000002,1.213406249999985,1.213339230769225,1.21355220000001,1.213742999999961,1.213379897346635,1.213383289956656,1.213408316590558,1.21353761947048,1.213694311004537,1.213468309657034,1.213557812198399,1.213636481073225,19.6078431372088,49.51935275709251,46.94216698810344,46.00219674602261,8.0,100.009066556769,99.99835171174736,99.99258313074293,1.21338380952381,1.213599434965411,1.213168184082208,1.213337142857132,1.213528592749334,1.213145692964929,-60.21505377125285,5.68475453005658,-27.74774774785107,1.0,-100.0,0.0,0.0
